_id,Season,Year,Sport,Gender,Event,Medal,region
5f0cf0ed6e0a609f6b2b6f25,Summer,1896,Aquatics,Men,100M Freestyle,Gold,Hungary
5f0cf0ed6e0a609f6b2b6f26,Summer,1896,Aquatics,Men,100M Freestyle,Silver,Austria
5f0cf0ed6e0a609f6b2b6f27,Summer,1896,Aquatics,Men,100M Freestyle For Sailors,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f28,Summer,1896,Aquatics,Men,100M Freestyle For Sailors,Gold,Greece
5f0cf0ed6e0a609f6b2b6f29,Summer,1896,Aquatics,Men,100M Freestyle For Sailors,Silver,Greece
5f0cf0ed6e0a609f6b2b6f2a,Summer,1896,Aquatics,Men,1200M Freestyle,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f2b,Summer,1896,Aquatics,Men,1200M Freestyle,Gold,Hungary
5f0cf0ed6e0a609f6b2b6f2c,Summer,1896,Aquatics,Men,1200M Freestyle,Silver,Greece
5f0cf0ed6e0a609f6b2b6f2d,Summer,1896,Aquatics,Men,400M Freestyle,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f2e,Summer,1896,Aquatics,Men,400M Freestyle,Gold,Austria
5f0cf0ed6e0a609f6b2b6f2f,Summer,1896,Aquatics,Men,400M Freestyle,Silver,Greece
5f0cf0ed6e0a609f6b2b6f30,Summer,1896,Athletics,Men,100M,Bronze,USA
5f0cf0ed6e0a609f6b2b6f31,Summer,1896,Athletics,Men,100M,Bronze,Hungary
5f0cf0ed6e0a609f6b2b6f32,Summer,1896,Athletics,Men,100M,Gold,USA
5f0cf0ed6e0a609f6b2b6f33,Summer,1896,Athletics,Men,100M,Silver,Germany
5f0cf0ed6e0a609f6b2b6f34,Summer,1896,Athletics,Men,110M Hurdles,Gold,USA
5f0cf0ed6e0a609f6b2b6f35,Summer,1896,Athletics,Men,110M Hurdles,Silver,UK
5f0cf0ed6e0a609f6b2b6f36,Summer,1896,Athletics,Men,1500M,Bronze,France
5f0cf0ed6e0a609f6b2b6f37,Summer,1896,Athletics,Men,1500M,Gold,Australia
5f0cf0ed6e0a609f6b2b6f38,Summer,1896,Athletics,Men,1500M,Silver,USA
5f0cf0ed6e0a609f6b2b6f39,Summer,1896,Athletics,Men,400M,Bronze,UK
5f0cf0ed6e0a609f6b2b6f3a,Summer,1896,Athletics,Men,400M,Gold,USA
5f0cf0ed6e0a609f6b2b6f3b,Summer,1896,Athletics,Men,400M,Silver,USA
5f0cf0ed6e0a609f6b2b6f3c,Summer,1896,Athletics,Men,800M,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f3d,Summer,1896,Athletics,Men,800M,Gold,Australia
5f0cf0ed6e0a609f6b2b6f3e,Summer,1896,Athletics,Men,800M,Silver,Hungary
5f0cf0ed6e0a609f6b2b6f3f,Summer,1896,Athletics,Men,Discus Throw,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f40,Summer,1896,Athletics,Men,Discus Throw,Gold,USA
5f0cf0ed6e0a609f6b2b6f41,Summer,1896,Athletics,Men,Discus Throw,Silver,Greece
5f0cf0ed6e0a609f6b2b6f42,Summer,1896,Athletics,Men,High Jump,Gold,USA
5f0cf0ed6e0a609f6b2b6f43,Summer,1896,Athletics,Men,High Jump,Silver,USA
5f0cf0ed6e0a609f6b2b6f44,Summer,1896,Athletics,Men,High Jump,Silver,USA
5f0cf0ed6e0a609f6b2b6f45,Summer,1896,Athletics,Men,Long Jump,Bronze,USA
5f0cf0ed6e0a609f6b2b6f46,Summer,1896,Athletics,Men,Long Jump,Gold,USA
5f0cf0ed6e0a609f6b2b6f47,Summer,1896,Athletics,Men,Long Jump,Silver,USA
5f0cf0ed6e0a609f6b2b6f48,Summer,1896,Athletics,Men,Marathon,Bronze,Hungary
5f0cf0ed6e0a609f6b2b6f49,Summer,1896,Athletics,Men,Marathon,Gold,Greece
5f0cf0ed6e0a609f6b2b6f4a,Summer,1896,Athletics,Men,Marathon,Silver,Greece
5f0cf0ed6e0a609f6b2b6f4b,Summer,1896,Athletics,Men,Pole Vault,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f4c,Summer,1896,Athletics,Men,Pole Vault,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f4d,Summer,1896,Athletics,Men,Pole Vault,Gold,USA
5f0cf0ed6e0a609f6b2b6f4e,Summer,1896,Athletics,Men,Pole Vault,Silver,USA
5f0cf0ed6e0a609f6b2b6f4f,Summer,1896,Athletics,Men,Shot Put,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f50,Summer,1896,Athletics,Men,Shot Put,Gold,USA
5f0cf0ed6e0a609f6b2b6f51,Summer,1896,Athletics,Men,Shot Put,Silver,Greece
5f0cf0ed6e0a609f6b2b6f52,Summer,1896,Athletics,Men,Triple Jump,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f53,Summer,1896,Athletics,Men,Triple Jump,Gold,USA
5f0cf0ed6e0a609f6b2b6f54,Summer,1896,Athletics,Men,Triple Jump,Silver,France
5f0cf0ed6e0a609f6b2b6f55,Summer,1896,Cycling,Men,Individual Road Race,Bronze,UK
5f0cf0ed6e0a609f6b2b6f56,Summer,1896,Cycling,Men,Individual Road Race,Gold,Greece
5f0cf0ed6e0a609f6b2b6f57,Summer,1896,Cycling,Men,Individual Road Race,Silver,Germany
5f0cf0ed6e0a609f6b2b6f58,Summer,1896,Cycling,Men,100KM,Gold,France
5f0cf0ed6e0a609f6b2b6f59,Summer,1896,Cycling,Men,100KM,Silver,Greece
5f0cf0ed6e0a609f6b2b6f5a,Summer,1896,Cycling,Men,10KM,Bronze,Austria
5f0cf0ed6e0a609f6b2b6f5b,Summer,1896,Cycling,Men,10KM,Gold,France
5f0cf0ed6e0a609f6b2b6f5c,Summer,1896,Cycling,Men,10KM,Silver,France
5f0cf0ed6e0a609f6b2b6f5d,Summer,1896,Cycling,Men,12-Hour Race,Gold,Austria
5f0cf0ed6e0a609f6b2b6f5e,Summer,1896,Cycling,Men,12-Hour Race,Silver,UK
5f0cf0ed6e0a609f6b2b6f5f,Summer,1896,Cycling,Men,1KM Time Trial,Bronze,Austria
5f0cf0ed6e0a609f6b2b6f60,Summer,1896,Cycling,Men,1KM Time Trial,Gold,France
5f0cf0ed6e0a609f6b2b6f61,Summer,1896,Cycling,Men,1KM Time Trial,Silver,Greece
5f0cf0ed6e0a609f6b2b6f62,Summer,1896,Cycling,Men,Sprint Indivual,Bronze,France
5f0cf0ed6e0a609f6b2b6f63,Summer,1896,Cycling,Men,Sprint Indivual,Gold,France
5f0cf0ed6e0a609f6b2b6f64,Summer,1896,Cycling,Men,Sprint Indivual,Silver,Greece
5f0cf0ed6e0a609f6b2b6f65,Summer,1896,Fencing,Men,Foil Individual,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f66,Summer,1896,Fencing,Men,Foil Individual,Gold,France
5f0cf0ed6e0a609f6b2b6f67,Summer,1896,Fencing,Men,Foil Individual,Silver,France
5f0cf0ed6e0a609f6b2b6f68,Summer,1896,Fencing,Men,"Foil, Masters",Gold,Greece
5f0cf0ed6e0a609f6b2b6f69,Summer,1896,Fencing,Men,"Foil, Masters",Silver,France
5f0cf0ed6e0a609f6b2b6f6a,Summer,1896,Fencing,Men,Sabre Individual,Bronze,Denmark
5f0cf0ed6e0a609f6b2b6f6b,Summer,1896,Fencing,Men,Sabre Individual,Gold,Greece
5f0cf0ed6e0a609f6b2b6f6c,Summer,1896,Fencing,Men,Sabre Individual,Silver,Greece
5f0cf0ed6e0a609f6b2b6f6d,Summer,1896,Gymnastics,Men,Horizontal Bar,Gold,Germany
5f0cf0ed6e0a609f6b2b6f6e,Summer,1896,Gymnastics,Men,Horizontal Bar,Silver,Germany
5f0cf0ed6e0a609f6b2b6f6f,Summer,1896,Gymnastics,Men,Parallel Bars,Gold,Germany
5f0cf0ed6e0a609f6b2b6f70,Summer,1896,Gymnastics,Men,Parallel Bars,Silver,Switzerland
5f0cf0ed6e0a609f6b2b6f71,Summer,1896,Gymnastics,Men,Pommel Horse,Gold,Switzerland
5f0cf0ed6e0a609f6b2b6f72,Summer,1896,Gymnastics,Men,Pommel Horse,Silver,Germany
5f0cf0ed6e0a609f6b2b6f73,Summer,1896,Gymnastics,Men,Rings,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f74,Summer,1896,Gymnastics,Men,Rings,Gold,Greece
5f0cf0ed6e0a609f6b2b6f75,Summer,1896,Gymnastics,Men,Rings,Silver,Germany
5f0cf0ed6e0a609f6b2b6f76,Summer,1896,Gymnastics,Men,Rope Climbing,Bronze,Germany
5f0cf0ed6e0a609f6b2b6f77,Summer,1896,Gymnastics,Men,Rope Climbing,Gold,Greece
5f0cf0ed6e0a609f6b2b6f78,Summer,1896,Gymnastics,Men,Rope Climbing,Silver,Greece
5f0cf0ed6e0a609f6b2b6f79,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7a,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7b,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7c,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7d,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7e,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f7f,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f80,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f81,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f82,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f83,Summer,1896,Gymnastics,Men,"Team, Horizontal Bar",Gold,Germany
5f0cf0ed6e0a609f6b2b6f84,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Bronze,Greece
5f0cf0ed6e0a609f6b2b6f85,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Bronze,Greece
5f0cf0ed6e0a609f6b2b6f86,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Bronze,Greece
5f0cf0ed6e0a609f6b2b6f87,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Bronze,Greece
5f0cf0ed6e0a609f6b2b6f88,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f89,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8a,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8b,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8c,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8d,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8e,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f8f,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f90,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f91,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f92,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Gold,Germany
5f0cf0ed6e0a609f6b2b6f93,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Silver,Greece
5f0cf0ed6e0a609f6b2b6f94,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Silver,Greece
5f0cf0ed6e0a609f6b2b6f95,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Silver,Greece
5f0cf0ed6e0a609f6b2b6f96,Summer,1896,Gymnastics,Men,"Team, Parallel Bars",Silver,Greece
5f0cf0ed6e0a609f6b2b6f97,Summer,1896,Gymnastics,Men,Vault,Bronze,Germany
5f0cf0ed6e0a609f6b2b6f98,Summer,1896,Gymnastics,Men,Vault,Gold,Germany
5f0cf0ed6e0a609f6b2b6f99,Summer,1896,Gymnastics,Men,Vault,Silver,Switzerland
5f0cf0ed6e0a609f6b2b6f9a,Summer,1896,Shooting,Men,25M Army Pistol,Bronze,Greece
5f0cf0ed6e0a609f6b2b6f9b,Summer,1896,Shooting,Men,25M Army Pistol,Gold,USA
5f0cf0ed6e0a609f6b2b6f9c,Summer,1896,Shooting,Men,25M Army Pistol,Silver,USA
5f0cf0ed6e0a609f6b2b6f9d,Summer,1896,Shooting,Men,25M Rapid Fire Pistol (60 Shots),Bronze,Denmark
5f0cf0ed6e0a609f6b2b6f9e,Summer,1896,Shooting,Men,25M Rapid Fire Pistol (60 Shots),Gold,Greece
5f0cf0ed6e0a609f6b2b6f9f,Summer,1896,Shooting,Men,25M Rapid Fire Pistol (60 Shots),Silver,Greece
5f0cf0ed6e0a609f6b2b6fa0,Summer,1896,Shooting,Men,50M Pistol (60 Shots),Bronze,Greece
5f0cf0ed6e0a609f6b2b6fa1,Summer,1896,Shooting,Men,50M Pistol (60 Shots),Gold,USA
5f0cf0ed6e0a609f6b2b6fa2,Summer,1896,Shooting,Men,50M Pistol (60 Shots),Silver,Denmark
5f0cf0ed6e0a609f6b2b6fa3,Summer,1896,Shooting,Men,"Army Rifle, 200M",Bronze,Greece
5f0cf0ed6e0a609f6b2b6fa4,Summer,1896,Shooting,Men,"Army Rifle, 200M",Gold,Greece
5f0cf0ed6e0a609f6b2b6fa5,Summer,1896,Shooting,Men,"Army Rifle, 200M",Silver,Greece
5f0cf0ed6e0a609f6b2b6fa6,Summer,1896,Shooting,Men,"Army Rifle, 300M",Bronze,Denmark
5f0cf0ed6e0a609f6b2b6fa7,Summer,1896,Shooting,Men,"Army Rifle, 300M",Gold,Greece
5f0cf0ed6e0a609f6b2b6fa8,Summer,1896,Shooting,Men,"Army Rifle, 300M",Silver,Greece
5f0cf0ed6e0a609f6b2b6fa9,Summer,1896,Tennis,Men,Doubles,Bronze,Mixed Team
5f0cf0ed6e0a609f6b2b6faa,Summer,1896,Tennis,Men,Doubles,Bronze,Mixed Team
5f0cf0ed6e0a609f6b2b6fab,Summer,1896,Tennis,Men,Doubles,Gold,Mixed Team
5f0cf0ed6e0a609f6b2b6fac,Summer,1896,Tennis,Men,Doubles,Gold,Mixed Team
5f0cf0ed6e0a609f6b2b6fad,Summer,1896,Tennis,Men,Doubles,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b6fae,Summer,1896,Tennis,Men,Doubles,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b6faf,Summer,1896,Tennis,Men,Singles,Bronze,Greece
5f0cf0ed6e0a609f6b2b6fb0,Summer,1896,Tennis,Men,Singles,Bronze,Hungary
5f0cf0ed6e0a609f6b2b6fb1,Summer,1896,Tennis,Men,Singles,Gold,UK
5f0cf0ed6e0a609f6b2b6fb2,Summer,1896,Tennis,Men,Singles,Silver,Greece
5f0cf0ed6e0a609f6b2b6fb3,Summer,1896,Weightlifting,Men,Heavyweight - One Hand Lift,Bronze,Greece
5f0cf0ed6e0a609f6b2b6fb4,Summer,1896,Weightlifting,Men,Heavyweight - One Hand Lift,Gold,UK
5f0cf0ed6e0a609f6b2b6fb5,Summer,1896,Weightlifting,Men,Heavyweight - One Hand Lift,Silver,Denmark
5f0cf0ed6e0a609f6b2b6fb6,Summer,1896,Weightlifting,Men,Heavyweight - Two Hand Lift,Bronze,Greece
5f0cf0ed6e0a609f6b2b6fb7,Summer,1896,Weightlifting,Men,Heavyweight - Two Hand Lift,Gold,Denmark
5f0cf0ed6e0a609f6b2b6fb8,Summer,1896,Weightlifting,Men,Heavyweight - Two Hand Lift,Silver,UK
5f0cf0ed6e0a609f6b2b6fb9,Summer,1896,Wrestling,Men,Open Event,Bronze,Greece
5f0cf0ed6e0a609f6b2b6fba,Summer,1896,Wrestling,Men,Open Event,Gold,Germany
5f0cf0ed6e0a609f6b2b6fbb,Summer,1896,Wrestling,Men,Open Event,Silver,Greece
5f0cf0ed6e0a609f6b2b6fbc,Summer,1900,Aquatics,Men,1500M Freestyle,Bronze,Hungary
5f0cf0ed6e0a609f6b2b6fbd,Summer,1900,Aquatics,Men,1500M Freestyle,Gold,UK
5f0cf0ed6e0a609f6b2b6fbe,Summer,1900,Aquatics,Men,1500M Freestyle,Silver,Austria
5f0cf0ed6e0a609f6b2b6fbf,Summer,1900,Aquatics,Men,200M Backstroke,Bronze,Netherlands
5f0cf0ed6e0a609f6b2b6fc0,Summer,1900,Aquatics,Men,200M Backstroke,Gold,Germany
5f0cf0ed6e0a609f6b2b6fc1,Summer,1900,Aquatics,Men,200M Backstroke,Silver,Austria
5f0cf0ed6e0a609f6b2b6fc2,Summer,1900,Aquatics,Men,200M Freestyle,Bronze,Austria
5f0cf0ed6e0a609f6b2b6fc3,Summer,1900,Aquatics,Men,200M Freestyle,Gold,Australia
5f0cf0ed6e0a609f6b2b6fc4,Summer,1900,Aquatics,Men,200M Freestyle,Silver,Hungary
5f0cf0ed6e0a609f6b2b6fc5,Summer,1900,Aquatics,Men,200M Obstacle Event,Bronze,UK
5f0cf0ed6e0a609f6b2b6fc6,Summer,1900,Aquatics,Men,200M Obstacle Event,Gold,Australia
5f0cf0ed6e0a609f6b2b6fc7,Summer,1900,Aquatics,Men,200M Obstacle Event,Silver,Austria
5f0cf0ed6e0a609f6b2b6fc8,Summer,1900,Aquatics,Men,200M Team Swimming,Bronze,France
5f0cf0ed6e0a609f6b2b6fc9,Summer,1900,Aquatics,Men,200M Team Swimming,Bronze,France
5f0cf0ed6e0a609f6b2b6fca,Summer,1900,Aquatics,Men,200M Team Swimming,Bronze,France
5f0cf0ed6e0a609f6b2b6fcb,Summer,1900,Aquatics,Men,200M Team Swimming,Bronze,France
5f0cf0ed6e0a609f6b2b6fcc,Summer,1900,Aquatics,Men,200M Team Swimming,Bronze,France
5f0cf0ed6e0a609f6b2b6fcd,Summer,1900,Aquatics,Men,200M Team Swimming,Gold,Germany
5f0cf0ed6e0a609f6b2b6fce,Summer,1900,Aquatics,Men,200M Team Swimming,Gold,Germany
5f0cf0ed6e0a609f6b2b6fcf,Summer,1900,Aquatics,Men,200M Team Swimming,Gold,Germany
5f0cf0ed6e0a609f6b2b6fd0,Summer,1900,Aquatics,Men,200M Team Swimming,Gold,Germany
5f0cf0ed6e0a609f6b2b6fd1,Summer,1900,Aquatics,Men,200M Team Swimming,Gold,Germany
5f0cf0ed6e0a609f6b2b6fd2,Summer,1900,Aquatics,Men,200M Team Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fd3,Summer,1900,Aquatics,Men,200M Team Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fd4,Summer,1900,Aquatics,Men,200M Team Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fd5,Summer,1900,Aquatics,Men,200M Team Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fd6,Summer,1900,Aquatics,Men,200M Team Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fd7,Summer,1900,Aquatics,Men,4000M Freestyle,Bronze,France
5f0cf0ed6e0a609f6b2b6fd8,Summer,1900,Aquatics,Men,4000M Freestyle,Gold,UK
5f0cf0ed6e0a609f6b2b6fd9,Summer,1900,Aquatics,Men,4000M Freestyle,Silver,Hungary
5f0cf0ed6e0a609f6b2b6fda,Summer,1900,Aquatics,Men,Underwater Swimming,Bronze,Denmark
5f0cf0ed6e0a609f6b2b6fdb,Summer,1900,Aquatics,Men,Underwater Swimming,Gold,France
5f0cf0ed6e0a609f6b2b6fdc,Summer,1900,Aquatics,Men,Underwater Swimming,Silver,France
5f0cf0ed6e0a609f6b2b6fdd,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fde,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fdf,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe0,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe1,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe2,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe3,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe4,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe5,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe6,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe7,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe8,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fe9,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6fea,Summer,1900,Aquatics,Men,Water Polo,Bronze,France
5f0cf0ed6e0a609f6b2b6feb,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6fec,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6fed,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6fee,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6fef,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6ff0,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6ff1,Summer,1900,Aquatics,Men,Water Polo,Gold,UK
5f0cf0ed6e0a609f6b2b6ff2,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff3,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff4,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff5,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff6,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff7,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff8,Summer,1900,Aquatics,Men,Water Polo,Silver,Belgium
5f0cf0ed6e0a609f6b2b6ff9,Summer,1900,Archery,Men,"Au Chapelet, 33M",Bronze,France
5f0cf0ed6e0a609f6b2b6ffa,Summer,1900,Archery,Men,"Au Chapelet, 33M",Gold,Belgium
5f0cf0ed6e0a609f6b2b6ffb,Summer,1900,Archery,Men,"Au Chapelet, 33M",Silver,France
5f0cf0ed6e0a609f6b2b6ffc,Summer,1900,Archery,Men,"Au Chapelet, 50M",Bronze,France
5f0cf0ed6e0a609f6b2b6ffd,Summer,1900,Archery,Men,"Au Chapelet, 50M",Gold,France
5f0cf0ed6e0a609f6b2b6ffe,Summer,1900,Archery,Men,"Au Chapelet, 50M",Silver,France
5f0cf0ed6e0a609f6b2b6fff,Summer,1900,Archery,Men,"Au Cordon Doré, 33M",Bronze,France
5f0cf0ed6e0a609f6b2b7000,Summer,1900,Archery,Men,"Au Cordon Doré, 33M",Gold,Belgium
5f0cf0ed6e0a609f6b2b7001,Summer,1900,Archery,Men,"Au Cordon Doré, 33M",Silver,France
5f0cf0ed6e0a609f6b2b7002,Summer,1900,Archery,Men,"Au Cordon Doré, 50M",Bronze,France
5f0cf0ed6e0a609f6b2b7003,Summer,1900,Archery,Men,"Au Cordon Doré, 50M",Gold,France
5f0cf0ed6e0a609f6b2b7004,Summer,1900,Archery,Men,"Au Cordon Doré, 50M",Silver,Belgium
5f0cf0ed6e0a609f6b2b7005,Summer,1900,Archery,Men,Sur La Perche À La Herse,Gold,Belgium
5f0cf0ed6e0a609f6b2b7006,Summer,1900,Archery,Men,Sur La Perche À La Herse,Silver,Belgium
5f0cf0ed6e0a609f6b2b7007,Summer,1900,Archery,Men,Sur La Perche À La Herse,Silver,France
5f0cf0ed6e0a609f6b2b7008,Summer,1900,Archery,Men,Sur La Perche À La Pyramide,Bronze,Belgium
5f0cf0ed6e0a609f6b2b7009,Summer,1900,Archery,Men,Sur La Perche À La Pyramide,Gold,France
5f0cf0ed6e0a609f6b2b700a,Summer,1900,Archery,Men,Sur La Perche À La Pyramide,Silver,France
5f0cf0ed6e0a609f6b2b700b,Summer,1900,Athletics,Men,100M,Bronze,Australia
5f0cf0ed6e0a609f6b2b700c,Summer,1900,Athletics,Men,100M,Gold,USA
5f0cf0ed6e0a609f6b2b700d,Summer,1900,Athletics,Men,100M,Silver,USA
5f0cf0ed6e0a609f6b2b700e,Summer,1900,Athletics,Men,110M Hurdles,Bronze,USA
5f0cf0ed6e0a609f6b2b700f,Summer,1900,Athletics,Men,110M Hurdles,Gold,USA
5f0cf0ed6e0a609f6b2b7010,Summer,1900,Athletics,Men,110M Hurdles,Silver,USA
5f0cf0ed6e0a609f6b2b7011,Summer,1900,Athletics,Men,1500M,Bronze,USA
5f0cf0ed6e0a609f6b2b7012,Summer,1900,Athletics,Men,1500M,Gold,UK
5f0cf0ed6e0a609f6b2b7013,Summer,1900,Athletics,Men,1500M,Silver,France
5f0cf0ed6e0a609f6b2b7014,Summer,1900,Athletics,Men,200M,Bronze,Australia
5f0cf0ed6e0a609f6b2b7015,Summer,1900,Athletics,Men,200M,Gold,USA
5f0cf0ed6e0a609f6b2b7016,Summer,1900,Athletics,Men,200M,Silver,India
5f0cf0ed6e0a609f6b2b7017,Summer,1900,Athletics,Men,200M Hurdles,Bronze,USA
5f0cf0ed6e0a609f6b2b7018,Summer,1900,Athletics,Men,200M Hurdles,Gold,USA
5f0cf0ed6e0a609f6b2b7019,Summer,1900,Athletics,Men,200M Hurdles,Silver,India
5f0cf0ed6e0a609f6b2b701a,Summer,1900,Athletics,Men,3000M Steeplechase,Bronze,France
5f0cf0ed6e0a609f6b2b701b,Summer,1900,Athletics,Men,3000M Steeplechase,Gold,Canada
5f0cf0ed6e0a609f6b2b701c,Summer,1900,Athletics,Men,3000M Steeplechase,Silver,UK
5f0cf0ed6e0a609f6b2b701d,Summer,1900,Athletics,Men,4000M Steeplechase,Bronze,UK
5f0cf0ed6e0a609f6b2b701e,Summer,1900,Athletics,Men,4000M Steeplechase,Gold,UK
5f0cf0ed6e0a609f6b2b701f,Summer,1900,Athletics,Men,4000M Steeplechase,Silver,UK
5f0cf0ed6e0a609f6b2b7020,Summer,1900,Athletics,Men,400M,Bronze,Denmark
5f0cf0ed6e0a609f6b2b7021,Summer,1900,Athletics,Men,400M,Gold,USA
5f0cf0ed6e0a609f6b2b7022,Summer,1900,Athletics,Men,400M,Silver,USA
5f0cf0ed6e0a609f6b2b7023,Summer,1900,Athletics,Men,400M Hurdles,Bronze,Canada
5f0cf0ed6e0a609f6b2b7024,Summer,1900,Athletics,Men,400M Hurdles,Gold,USA
5f0cf0ed6e0a609f6b2b7025,Summer,1900,Athletics,Men,400M Hurdles,Silver,France
